,sample,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,press_0,press_1,press_2,press_3,press_4,press_5,cop_x_r,cop_y_r,cop_x_l,cop_y_l,cop_x_all,cop_y_all
2695,26960,326,922,955,341,981,807,31.1562,2.93031,1.90471,29.1447,1.14526,7.15985,0.315473,-5.50101,0.269302,-4.42413,0.255654,-0.686875
2696,26970,327,922,954,342,981,806,31.0164,2.93031,1.93475,29.0169,1.14526,7.20192,0.31306,-5.48735,0.274987,-4.39885,0.253258,-0.665551
2697,26980,327,920,955,342,980,806,31.0164,2.99484,1.90471,29.0169,1.17372,7.20192,0.319302,-5.47205,0.272961,-4.39347,0.25587,-0.657002
2698,26990,327,922,954,342,978,807,31.0164,2.93031,1.93475,29.0169,1.23083,7.15985,0.31306,-5.48735,0.26448,-4.38086,0.244475,-0.660199
2699,27000,328,922,955,342,980,806,30.8774,2.93031,1.90471,29.0169,1.17372,7.20192,0.315601,-5.48782,0.272961,-4.39347,0.231215,-0.661997
2700,27010,328,922,955,342,980,806,30.8774,2.93031,1.90471,29.0169,1.17372,7.20192,0.315601,-5.48782,0.272961,-4.39347,0.231215,-0.661997
2701,27020,327,922,954,343,980,807,31.0164,2.93031,1.93475,28.8898,1.17372,7.15985,0.31306,-5.48735,0.271299,-4.38912,0.26733,-0.663511
2702,27030,328,923,955,343,981,807,30.8774,2.89816,1.90471,28.8898,1.14526,7.15985,0.313712,-5.49905,0.273845,-4.40277,0.248971,-0.672922
2703,27040,328,922,954,342,977,806,30.8774,2.93031,1.93475,29.0169,1.25947,7.20192,0.313113,-5.48072,0.265857,-4.36091,0.221231,-0.64464
2704,27050,327,922,955,343,975,808,31.0164,2.93031,1.90471,28.8898,1.31692,7.11788,0.315537,-5.49443,0.256427,-4.35601,0.248447,-0.654808
2705,27060,329,923,955,342,973,806,30.7392,2.89816,1.90471,29.0169,1.37461,7.20192,0.313768,-5.49247,0.256957,-4.32696,0.18282,-0.633279
2706,27070,328,922,955,343,976,807,30.8774,2.93031,1.90471,28.8898,1.28817,7.15985,0.315601,-5.48782,0.262381,-4.3551,0.233214,-0.647518
2707,27080,328,922,954,343,978,807,30.8774,2.93031,1.93475,28.8898,1.23083,7.15985,0.313113,-5.48072,0.266718,-4.37008,0.243251,-0.650803
2708,27090,328,923,956,343,979,808,30.8774,2.89816,1.87474,28.8898,1.20225,7.11788,0.316197,-5.50615,0.265838,-4.39832,0.242156,-0.676672
2709,27100,329,922,954,342,980,806,30.7392,2.93031,1.93475,29.0169,1.17372,7.20192,0.313167,-5.47407,0.272706,-4.38937,0.217191,-0.652568
2710,27110,329,922,954,343,977,807,30.7392,2.93031,1.93475,28.8898,1.25947,7.15985,0.313167,-5.47407,0.264427,-4.36055,0.223205,-0.642208
2711,27120,329,923,955,342,978,806,30.7392,2.89816,1.90471,29.0169,1.23083,7.20192,0.313768,-5.49247,0.268391,-4.37448,0.202879,-0.654029
2712,27130,329,922,955,342,977,807,30.7392,2.93031,1.90471,29.0169,1.25947,7.15985,0.315665,-5.48121,0.262445,-4.37544,0.206363,-0.652178
2713,27140,329,922,953,342,980,806,30.7392,2.93031,1.96485,29.0169,1.17372,7.20192,0.310664,-5.46692,0.272451,-4.38526,0.219204,-0.64756
2714,27150,329,923,956,342,980,808,30.7392,2.89816,1.87474,29.0169,1.17372,7.11788,0.316263,-5.4996,0.265878,-4.41855,0.215215,-0.681334
2715,27160,328,924,955,341,981,808,30.8774,2.86607,1.90471,29.1447,1.14526,7.11788,0.311823,-5.51027,0.265652,-4.43456,0.218047,-0.694489
2716,27170,328,922,954,341,978,807,30.8774,2.93031,1.93475,29.1447,1.23083,7.15985,0.313113,-5.48072,0.262247,-4.39161,0.213531,-0.660715
2717,27180,329,922,954,341,980,807,30.7392,2.93031,1.93475,29.1447,1.17372,7.15985,0.313167,-5.47407,0.266784,-4.41054,0.20547,-0.664545
2718,27190,328,924,953,341,980,807,30.8774,2.86607,1.96485,29.1447,1.17372,7.15985,0.306833,-5.49601,0.266535,-4.40643,0.21492,-0.673355
2719,27200,328,924,954,341,978,806,30.8774,2.86607,1.93475,29.1447,1.23083,7.20192,0.309331,-5.50315,0.265893,-4.3812,0.201783,-0.663124
2720,27210,329,924,955,341,980,806,30.7392,2.86607,1.90471,29.1447,1.17372,7.20192,0.311872,-5.50373,0.270688,-4.40421,0.19167,-0.671965
2721,27220,328,923,954,341,980,807,30.8774,2.89816,1.93475,29.1447,1.17372,7.15985,0.311222,-5.49193,0.266784,-4.41054,0.217201,-0.673661
2722,27230,329,924,953,341,979,807,30.7392,2.86607,1.96485,29.1447,1.20225,7.15985,0.306861,-5.48942,0.264269,-4.39698,0.194892,-0.66483
2723,27240,328,923,953,341,978,807,30.8774,2.89816,1.96485,29.1447,1.23083,7.15985,0.308727,-5.4848,0.262003,-4.38753,0.211244,-0.66042
2724,27250,329,924,953,341,976,806,30.7392,2.86607,1.96485,29.1447,1.28817,7.20192,0.306861,-5.48942,0.261105,-4.35822,0.179769,-0.645439
2725,27260,329,925,953,341,979,808,30.7392,2.83405,1.96485,29.1447,1.20225,7.11788,0.30496,-5.50066,0.260633,-4.40737,0.193751,-0.676523
2726,27270,329,924,953,340,968,806,30.7392,2.86607,1.96485,29.2733,1.51989,7.20192,0.306861,-5.48942,0.240786,-4.29359,0.132883,-0.617212
2727,27280,329,924,954,341,968,807,30.7392,2.86607,1.93475,29.1447,1.51989,7.15985,0.309369,-5.49658,0.239528,-4.29681,0.14874,-0.62408
2728,27290,329,923,954,340,966,807,30.7392,2.89816,1.93475,29.2733,1.57842,7.15985,0.311268,-5.48533,0.232878,-4.28889,0.1302,-0.616079
2729,27300,328,924,955,340,969,806,30.8774,2.86607,1.90471,29.2733,1.49071,7.20192,0.311823,-5.51027,0.243498,-4.31096,0.148918,-0.63575
2730,27310,328,924,955,340,966,806,30.8774,2.86607,1.90471,29.2733,1.57842,7.20192,0.311823,-5.51027,0.236688,-4.28255,0.136841,-0.623213
2731,27320,329,924,954,340,971,807,30.7392,2.86607,1.93475,29.2733,1.43254,7.15985,0.309369,-5.49658,0.244198,-4.33621,0.146017,-0.641639
2732,27330,329,923,955,340,969,807,30.7392,2.89816,1.90471,29.2733,1.49071,7.15985,0.313768,-5.49247,0.239892,-4.32126,0.140262,-0.633587
2733,27340,330,924,953,340,967,807,30.6019,2.86607,1.96485,29.2733,1.54912,7.15985,0.306889,-5.48281,0.234928,-4.29441,0.115938,-0.615511
2734,27350,329,924,954,341,977,807,30.7392,2.86607,1.93475,29.1447,1.25947,7.15985,0.309369,-5.49658,0.259978,-4.38215,0.184893,-0.661569
2735,27360,329,924,955,340,973,806,30.7392,2.86607,1.90471,29.2733,1.37461,7.20192,0.311872,-5.50373,0.25257,-4.3488,0.148877,-0.647972
2736,27370,329,924,954,340,978,807,30.7392,2.86607,1.93475,29.2733,1.23083,7.15985,0.309369,-5.49658,0.260019,-4.40235,0.173974,-0.670687
2737,27380,330,923,954,340,976,807,30.6019,2.89816,1.93475,29.2733,1.28817,7.15985,0.311314,-5.47871,0.255502,-4.38347,0.154307,-0.653328
2738,27390,330,924,954,341,975,806,30.6019,2.86607,1.93475,29.1447,1.31692,7.20192,0.309407,-5.49,0.259074,-4.35281,0.157724,-0.641867
2739,27400,330,924,954,341,973,806,30.6019,2.86607,1.93475,29.1447,1.37461,7.20192,0.309407,-5.49,0.254525,-4.33388,0.14971,-0.63355
2740,27410,330,924,954,341,973,806,30.6019,2.86607,1.93475,29.1447,1.37461,7.20192,0.309407,-5.49,0.254525,-4.33388,0.14971,-0.63355
2741,27420,330,923,954,342,971,805,30.6019,2.89816,1.93475,29.0169,1.43254,7.2441,0.311314,-5.47871,0.255791,-4.29352,0.157619,-0.60851
2742,27430,331,924,952,342,971,806,30.4654,2.86607,1.99501,29.0169,1.43254,7.20192,0.304384,-5.46895,0.251676,-4.29594,0.144551,-0.605723
2743,27440,331,923,954,342,972,805,30.4654,2.89816,1.93475,29.0169,1.40355,7.2441,0.31136,-5.47208,0.258081,-4.30301,0.145677,-0.608213
2744,27450,332,923,953,342,973,806,30.3298,2.89816,1.96485,29.0169,1.37461,7.20192,0.30887,-5.45819,0.256479,-4.31892,0.138971,-0.609941
2745,27460,333,923,953,342,974,806,30.1949,2.89816,1.96485,29.0169,1.34574,7.20192,0.308906,-5.4515,0.258762,-4.3284,0.127107,-0.609682
2746,27470,333,922,954,342,970,806,30.1949,2.93031,1.93475,29.0169,1.4616,7.20192,0.313384,-5.44736,0.249857,-4.29443,0.113283,-0.593241
2747,27480,334,923,953,342,975,806,30.0609,2.89816,1.96485,29.0169,1.31692,7.20192,0.308943,-5.44479,0.261045,-4.33788,0.115276,-0.60944
2748,27490,335,922,953,343,973,806,29.9277,2.93031,1.96485,28.8898,1.37461,7.20192,0.310927,-5.42659,0.258673,-4.30795,0.110572,-0.586824
2749,27500,334,922,954,343,977,805,30.0609,2.93031,1.93475,28.8898,1.25947,7.2441,0.313438,-5.44064,0.27178,-4.33955,0.137263,-0.605948
2750,27510,334,922,953,343,968,806,30.0609,2.93031,1.96485,28.8898,1.51989,7.20192,0.310883,-5.43334,0.247192,-4.26035,0.106102,-0.570261
2751,27520,335,922,954,343,973,805,29.9277,2.93031,1.93475,28.8898,1.37461,7.2441,0.313492,-5.43391,0.262583,-4.3015,0.105339,-0.584805
2752,27530,335,923,954,343,975,805,29.9277,2.89816,1.93475,28.8898,1.31692,7.2441,0.311546,-5.44541,0.267182,-4.32053,0.109006,-0.597917
2753,27540,336,923,955,342,976,805,29.7952,2.89816,1.90471,29.0169,1.28817,7.2441,0.314166,-5.44606,0.267486,-4.345,0.0803754,-0.607841
2754,27550,335,923,954,343,975,805,29.9277,2.89816,1.93475,28.8898,1.31692,7.2441,0.311546,-5.44541,0.267182,-4.32053,0.109006,-0.597917
2755,27560,335,923,953,342,975,805,29.9277,2.89816,1.96485,29.0169,1.31692,7.2441,0.308979,-5.43807,0.264702,-4.32744,0.0963155,-0.597982
2756,27570,335,923,953,342,975,805,29.9277,2.89816,1.96485,29.0169,1.31692,7.2441,0.308979,-5.43807,0.264702,-4.32744,0.0963155,-0.597982
2757,27580,335,922,954,342,976,805,29.9277,2.93031,1.93475,29.0169,1.28817,7.2441,0.313492,-5.43391,0.267236,-4.34096,0.102649,-0.602456
2758,27590,336,922,953,342,977,805,29.7952,2.93031,1.96485,29.0169,1.25947,7.2441,0.310972,-5.41981,0.269272,-4.34638,0.0929791,-0.597187
2759,27600,336,923,953,343,973,805,29.7952,2.89816,1.96485,28.8898,1.37461,7.2441,0.309015,-5.43134,0.262337,-4.29748,0.0872403,-0.580071
2760,27610,335,922,952,342,968,805,29.9277,2.93031,1.99501,29.0169,1.51989,7.2441,0.308357,-5.41924,0.248455,-4.25712,0.0745655,-0.558909
2761,27620,336,923,954,343,976,805,29.7952,2.89816,1.93475,28.8898,1.28817,7.2441,0.311593,-5.43871,0.269481,-4.33004,0.0972493,-0.597692
2762,27630,335,922,954,342,974,806,29.9277,2.93031,1.93475,29.0169,1.34574,7.20192,0.313492,-5.43391,0.259004,-4.33243,0.09776,-0.601153
2763,27640,336,923,953,343,980,805,29.7952,2.89816,1.96485,28.8898,1.17372,7.2441,0.309015,-5.43134,0.278409,-4.36395,0.115399,-0.609326
2764,27650,337,922,954,342,974,806,29.6636,2.93031,1.93475,29.0169,1.34574,7.20192,0.313602,-5.42042,0.259004,-4.33243,0.0662479,-0.592366
2765,27660,337,922,954,342,977,805,29.6636,2.93031,1.93475,29.0169,1.25947,7.2441,0.313602,-5.42042,0.269524,-4.35044,0.0751599,-0.597851
2766,27670,337,922,955,343,979,806,29.6636,2.93031,1.90471,28.8898,1.20225,7.20192,0.316182,-5.42779,0.272943,-4.37319,0.0990707,-0.613249
2767,27680,338,922,954,343,969,806,29.5327,2.93031,1.93475,28.8898,1.49071,7.20192,0.313657,-5.41364,0.249722,-4.27385,0.0450465,-0.561722
2768,27690,338,922,955,343,970,805,29.5327,2.93031,1.90471,28.8898,1.4616,7.2441,0.316247,-5.42105,0.255917,-4.27691,0.0438679,-0.56392
2769,27700,338,922,954,342,972,805,29.5327,2.93031,1.93475,29.0169,1.40355,7.2441,0.313657,-5.41364,0.258081,-4.30301,0.0393516,-0.572499
2770,27710,339,921,953,343,977,806,29.4026,2.96254,1.96485,28.8898,1.25947,7.20192,0.313085,-5.38776,0.267847,-4.34599,0.0683411,-0.581211
2771,27720,339,922,953,343,975,806,29.4026,2.93031,1.96485,28.8898,1.31692,7.20192,0.311105,-5.39941,0.263262,-4.32697,0.0558103,-0.577591
2772,27730,339,922,954,344,977,805,29.4026,2.93031,1.93475,28.7634,1.25947,7.2441,0.313712,-5.40686,0.27404,-4.32863,0.0733646,-0.578805
2773,27740,339,923,954,343,977,805,29.4026,2.89816,1.93475,28.8898,1.25947,7.2441,0.311734,-5.41851,0.27178,-4.33955,0.0541388,-0.58873
2774,27750,339,921,954,343,978,805,29.4026,2.96254,1.93475,28.8898,1.23083,7.2441,0.315689,-5.3952,0.274077,-4.34905,0.067092,-0.583364
2775,27760,339,922,955,343,977,805,29.4026,2.93031,1.90471,28.8898,1.25947,7.2441,0.316313,-5.41429,0.272034,-4.34361,0.0564878,-0.589023
2776,27770,340,922,955,343,978,806,29.2733,2.93031,1.90471,28.8898,1.23083,7.20192,0.316378,-5.40752,0.270647,-4.36367,0.048032,-0.596001
2777,27780,340,922,955,343,976,806,29.2733,2.93031,1.90471,28.8898,1.28817,7.20192,0.316378,-5.40752,0.266053,-4.34461,0.0399729,-0.587582
2778,27790,340,922,955,344,976,806,29.2733,2.93031,1.90471,28.7634,1.28817,7.20192,0.316378,-5.40752,0.268291,-4.33371,0.0547385,-0.582426
2779,27800,340,922,955,342,980,805,29.2733,2.93031,1.90471,29.0169,1.17372,7.2441,0.316378,-5.40752,0.27664,-4.38296,0.0380707,-0.602406
2780,27810,340,922,955,342,977,805,29.2733,2.93031,1.90471,29.0169,1.25947,7.2441,0.316378,-5.40752,0.269775,-4.3545,0.0260546,-0.589834
2781,27820,340,922,955,343,977,805,29.2733,2.93031,1.90471,28.8898,1.25947,7.2441,0.316378,-5.40752,0.272034,-4.34361,0.0408527,-0.584662
2782,27830,340,922,955,342,975,805,29.2733,2.93031,1.90471,29.0169,1.31692,7.2441,0.316378,-5.40752,0.265195,-4.33551,0.0180188,-0.581427
2783,27840,340,922,955,342,974,805,29.2733,2.93031,1.90471,29.0169,1.34574,7.2441,0.316378,-5.40752,0.262905,-4.32601,0.0139935,-0.577215
2784,27850,341,922,955,342,976,805,29.1447,2.93031,1.90471,29.0169,1.28817,7.2441,0.316444,-5.40074,0.267486,-4.345,0.0064398,-0.581293
2785,27860,340,923,955,342,970,805,29.2733,2.89816,1.90471,29.0169,1.4616,7.2441,0.314395,-5.41922,0.253735,-4.28799,-0.00663815,-0.565068
2786,27870,341,923,953,340,971,806,29.1447,2.89816,1.96485,29.2733,1.43254,7.20192,0.309198,-5.39746,0.247579,-4.32191,-0.0403622,-0.572393
2787,27880,341,923,956,340,969,807,29.1447,2.89816,1.87474,29.2733,1.49071,7.15985,0.317072,-5.41996,0.240113,-4.32523,-0.0517936,-0.586126
2788,27890,341,922,955,338,975,806,29.1447,2.93031,1.90471,29.5327,1.31692,7.20192,0.316444,-5.40074,0.252689,-4.38935,-0.0539342,-0.605084
2789,27900,341,923,956,338,978,806,29.1447,2.89816,1.87474,29.5327,1.23083,7.20192,0.317072,-5.41996,0.259654,-4.42158,-0.0486683,-0.627481
2790,27910,342,923,956,337,977,806,29.0169,2.89816,1.87474,29.6636,1.25947,7.20192,0.317141,-5.41323,0.255186,-4.4229,-0.0831984,-0.624298
2791,27920,341,923,955,337,977,806,29.1447,2.89816,1.90471,29.6636,1.25947,7.20192,0.314453,-5.41248,0.254953,-4.41886,-0.065465,-0.62347
2792,27930,341,923,956,338,974,806,29.1447,2.89816,1.87474,29.5327,1.34574,7.20192,0.317072,-5.41996,0.250674,-4.38396,-0.064551,-0.610678
2793,27940,341,922,956,337,977,806,29.1447,2.93031,1.87474,29.6636,1.25947,7.20192,0.31906,-5.40821,0.255186,-4.4229,-0.0631224,-0.62375
2794,27950,341,922,957,337,974,806,29.1447,2.93031,1.84483,29.6636,1.34574,7.20192,0.321671,-5.41567,0.248709,-4.39877,-0.0771483,-0.61619
2795,27960,343,922,957,337,977,806,28.8898,2.93031,1.84483,29.6636,1.25947,7.20192,0.321845,-5.40218,0.255419,-4.42694,-0.0963894,-0.620363
2796,27970,342,921,957,336,978,806,29.0169,2.96254,1.84483,29.7952,1.23083,7.20192,0.323752,-5.39713,0.255421,-4.44699,-0.0874123,-0.629231
2797,27980,342,923,956,336,968,807,29.0169,2.89816,1.87474,29.7952,1.51989,7.15985,0.317141,-5.41323,0.229386,-4.35953,-0.130868,-0.59867
2798,27990,343,923,958,336,967,806,28.8898,2.89816,1.81498,29.7952,1.54912,7.20192,0.322473,-5.42153,0.231122,-4.34783,-0.157768,-0.593152
2799,28000,344,923,957,336,969,806,28.7634,2.89816,1.84483,29.7952,1.49071,7.20192,0.319923,-5.40729,0.235376,-4.36269,-0.163148,-0.592428
2800,28010,343,923,956,336,970,806,28.8898,2.89816,1.87474,29.7952,1.4616,7.20192,0.317209,-5.40649,0.237391,-4.36812,-0.141468,-0.595866
2801,28020,343,921,956,336,977,806,28.8898,2.96254,1.87474,29.7952,1.25947,7.20192,0.321217,-5.38283,0.252966,-4.4336,-0.104714,-0.615817
2802,28030,344,924,956,336,978,806,28.7634,2.86607,1.87474,29.7952,1.23083,7.20192,0.315267,-5.4116,0.255189,-4.44295,-0.129861,-0.63016
2803,28040,343,922,957,336,978,807,28.8898,2.93031,1.84483,29.7952,1.23083,7.15985,0.321845,-5.40218,0.251837,-4.45723,-0.104427,-0.63693
2804,28050,344,922,958,337,979,806,28.7634,2.93031,1.81498,29.6636,1.20225,7.20192,0.324569,-5.40294,0.260126,-4.44976,-0.106166,-0.629628
2805,28060,345,921,959,337,977,806,28.6378,2.96254,1.78519,29.6636,1.25947,7.20192,0.329321,-5.3918,0.255885,-4.43501,-0.127165,-0.617278
2806,28070,344,922,959,337,976,805,28.7634,2.93031,1.78519,29.6636,1.28817,7.2441,0.327201,-5.41046,0.257251,-4.41529,-0.123246,-0.614909
2807,28080,345,922,956,337,977,806,28.6378,2.93031,1.87474,29.6636,1.25947,7.20192,0.319366,-5.38105,0.255186,-4.4229,-0.125185,-0.60692
2808,28090,345,922,956,338,971,806,28.6378,2.93031,1.87474,29.5327,1.43254,7.20192,0.319366,-5.38105,0.243932,-4.35572,-0.134112,-0.576238
2809,28100,345,922,955,337,964,806,28.6378,2.93031,1.90471,29.6636,1.63719,7.20192,0.316708,-5.37345,0.22589,-4.29693,-0.174831,-0.546739
2810,28110,345,921,956,337,965,806,28.6378,2.96254,1.87474,29.6636,1.60777,7.20192,0.321386,-5.36913,0.228336,-4.31022,-0.168454,-0.551283
2811,28120,345,922,956,337,977,805,28.6378,2.93031,1.87474,29.6636,1.25947,7.2441,0.319366,-5.38105,0.258787,-4.41261,-0.128233,-0.59979
2812,28130,345,920,956,338,977,806,28.6378,2.99484,1.87474,29.5327,1.25947,7.20192,0.323406,-5.35722,0.25741,-4.41218,-0.101085,-0.592008
2813,28140,346,922,955,338,979,805,28.5129,2.93031,1.90471,29.5327,1.20225,7.2441,0.316774,-5.36659,0.265275,-4.41657,-0.11858,-0.593604
2814,28150,345,922,955,338,971,807,28.6378,2.93031,1.90471,29.5327,1.43254,7.15985,0.316708,-5.37345,0.240126,-4.36199,-0.128885,-0.578279
2815,28160,345,922,955,339,975,806,28.6378,2.93031,1.90471,29.4026,1.31692,7.20192,0.316708,-5.37345,0.254893,-4.37854,-0.101056,-0.582806
2816,28170,346,921,955,339,969,806,28.5129,2.96254,1.90471,29.4026,1.49071,7.20192,0.318805,-5.35465,0.241355,-4.32195,-0.135948,-0.5483
2817,28180,346,922,956,340,969,805,28.5129,2.93031,1.87474,29.2733,1.49071,7.2441,0.319443,-5.37422,0.24734,-4.30458,-0.130977,-0.545675
2818,28190,346,921,957,340,969,806,28.5129,2.96254,1.84483,29.2733,1.49071,7.20192,0.324132,-5.36987,0.243945,-4.31887,-0.125534,-0.553066
2819,28200,347,921,955,340,974,805,28.3888,2.96254,1.90471,29.2733,1.34574,7.2441,0.318879,-5.34774,0.258467,-4.34788,-0.119482,-0.552805
2820,28210,347,921,956,341,973,806,28.3888,2.96254,1.87474,29.1447,1.37461,7.20192,0.321556,-5.35539,0.254997,-4.3419,-0.107803,-0.555467
2821,28220,348,921,957,341,971,805,28.2653,2.96254,1.84483,29.1447,1.43254,7.2441,0.324323,-5.35615,0.254309,-4.31649,-0.13651,-0.540581
2822,28230,347,921,956,341,971,805,28.3888,2.96254,1.87474,29.1447,1.43254,7.2441,0.321556,-5.35539,0.254075,-4.31251,-0.118951,-0.539785
2823,28240,348,921,957,342,975,806,28.2653,2.96254,1.84483,29.0169,1.31692,7.20192,0.324323,-5.35615,0.262019,-4.35406,-0.102495,-0.559512
2824,28250,349,920,957,341,968,805,28.1426,2.99484,1.84483,29.1447,1.51989,7.2441,0.326468,-5.33719,0.247446,-4.28797,-0.159345,-0.518634
2825,28260,349,921,957,343,974,804,28.1426,2.96254,1.84483,28.8898,1.34574,7.28638,0.324419,-5.34927,0.269316,-4.31255,-0.113321,-0.531229
2826,28270,351,921,957,343,978,806,27.8992,2.96254,1.84483,28.8898,1.23083,7.20192,0.324612,-5.33546,0.271154,-4.37184,-0.121473,-0.554275
2827,28280,350,920,956,343,975,805,28.0205,2.99484,1.87474,28.8898,1.31692,7.2441,0.323872,-5.32254,0.267682,-4.32861,-0.114584,-0.528476
2828,28290,350,920,957,343,975,805,28.0205,2.99484,1.84483,28.8898,1.31692,7.2441,0.326573,-5.33025,0.267932,-4.33265,-0.116802,-0.533593
2829,28300,350,921,956,344,974,805,28.0205,2.96254,1.87474,28.7634,1.34574,7.2441,0.321812,-5.33465,0.267611,-4.30809,-0.108564,-0.523715
2830,28310,351,920,957,343,972,806,27.8992,2.99484,1.84483,28.8898,1.40355,7.20192,0.326677,-5.3233,0.257336,-4.31449,-0.141113,-0.52369
2831,28320,349,920,956,344,965,804,28.1426,2.99484,1.87474,28.7634,1.60777,7.28638,0.323779,-5.3295,0.250418,-4.21139,-0.128514,-0.477316
2832,28330,349,918,956,343,964,805,28.1426,3.05964,1.87474,28.8898,1.63719,7.2441,0.327883,-5.30535,0.242303,-4.22355,-0.134835,-0.475916
2833,28340,349,920,954,344,963,804,28.1426,2.99484,1.93475,28.7634,1.66667,7.28638,0.318382,-5.31408,0.245313,-4.18446,-0.132295,-0.458529
2834,28350,348,920,956,345,964,806,28.2653,2.99484,1.87474,28.6378,1.63719,7.20192,0.323685,-5.33645,0.242879,-4.21151,-0.0965586,-0.486327
2835,28360,348,920,955,345,967,806,28.2653,2.99484,1.90471,28.6378,1.54912,7.20192,0.321001,-5.32878,0.249631,-4.23642,-0.0819891,-0.494199
2836,28370,348,918,956,345,965,805,28.2653,3.05964,1.87474,28.6378,1.60777,7.2441,0.327774,-5.31238,0.248885,-4.21063,-0.0862861,-0.473838
2837,28380,348,919,956,345,965,805,28.2653,3.0272,1.87474,28.6378,1.60777,7.2441,0.325729,-5.32442,0.248885,-4.21063,-0.0909165,-0.47867
2838,28390,348,920,956,344,969,804,28.2653,2.99484,1.87474,28.7634,1.49071,7.28638,0.323685,-5.33645,0.25971,-4.24969,-0.0968315,-0.498885
2839,28400,348,919,955,344,965,805,28.2653,3.0272,1.90471,28.7634,1.60777,7.2441,0.323047,-5.31676,0.246517,-4.21796,-0.103281,-0.478959
2840,28410,346,920,956,345,964,804,28.5129,2.99484,1.87474,28.6378,1.63719,7.28638,0.323499,-5.35031,0.250235,-4.19049,-0.0720505,-0.480831
2841,28420,346,919,955,345,967,803,28.5129,3.0272,1.90471,28.6378,1.54912,7.32877,0.322867,-5.33076,0.260698,-4.2048,-0.0560731,-0.476694
2842,28430,346,920,955,344,963,805,28.5129,2.99484,1.90471,28.7634,1.66667,7.2441,0.320836,-5.3427,0.241879,-4.1988,-0.0854159,-0.483935
2843,28440,346,919,955,344,967,804,28.5129,3.0272,1.90471,28.7634,1.54912,7.28638,0.322867,-5.33076,0.254828,-4.22661,-0.0675204,-0.489185
2844,28450,345,920,954,343,962,804,28.6378,2.99484,1.93475,28.8898,1.69621,7.28638,0.318095,-5.34204,0.240882,-4.18626,-0.0895913,-0.477243
2845,28460,344,920,956,344,966,804,28.7634,2.99484,1.87474,28.7634,1.57842,7.28638,0.323314,-5.36411,0.252742,-4.22097,-0.0475304,-0.503569
2846,28470,345,921,955,343,966,804,28.6378,2.96254,1.90471,28.8898,1.57842,7.28638,0.31873,-5.36155,0.250351,-4.2283,-0.07997,-0.504216
2847,28480,344,919,956,343,966,804,28.7634,3.0272,1.87474,28.8898,1.57842,7.28638,0.325326,-5.35224,0.250583,-4.23222,-0.0575757,-0.504087
2848,28490,343,921,953,343,964,805,28.8898,2.96254,1.96485,28.8898,1.63719,7.2441,0.313296,-5.36019,0.241631,-4.21184,-0.0497788,-0.501464
2849,28500,343,920,956,344,963,804,28.8898,2.99484,1.87474,28.7634,1.66667,7.28638,0.323221,-5.37099,0.245768,-4.19223,-0.0443561,-0.495137
2850,28510,343,922,956,343,965,804,28.8898,2.93031,1.87474,28.8898,1.60777,7.28638,0.319213,-5.39466,0.24827,-4.22267,-0.0598124,-0.518532
2851,28520,344,920,956,342,963,804,28.7634,2.99484,1.87474,29.0169,1.66667,7.28638,0.323314,-5.36411,0.24152,-4.21486,-0.0890049,-0.501352
2852,28530,344,919,956,341,963,806,28.7634,3.0272,1.87474,29.1447,1.66667,7.20192,0.325326,-5.35224,0.232168,-4.24682,-0.0929522,-0.516076
2853,28540,344,921,956,342,965,804,28.7634,2.96254,1.87474,29.0169,1.60777,7.28638,0.321302,-5.37599,0.246126,-4.23392,-0.0853989,-0.514684
2854,28550,343,920,956,343,968,805,28.8898,2.99484,1.87474,28.8898,1.51989,7.2441,0.323221,-5.37099,0.25154,-4.26179,-0.0353877,-0.528921
2855,28560,344,920,956,342,966,803,28.7634,2.99484,1.87474,29.0169,1.57842,7.32877,0.323314,-5.36411,0.252083,-4.233,-0.0798685,-0.507071
2856,28570,343,920,956,342,967,805,28.8898,2.99484,1.87474,29.0169,1.54912,7.2441,0.323221,-5.37099,0.24708,-4.26339,-0.0541331,-0.529937
2857,28580,345,920,956,342,967,805,28.6378,2.99484,1.87474,29.0169,1.54912,7.2441,0.323406,-5.35722,0.24708,-4.26339,-0.0850602,-0.52121
2858,28590,344,921,956,342,965,805,28.7634,2.96254,1.87474,29.0169,1.60777,7.2441,0.321302,-5.37599,0.242483,-4.24433,-0.082314,-0.521792
2859,28600,343,920,957,342,964,806,28.8898,2.99484,1.84483,29.0169,1.63719,7.20192,0.325848,-5.3785,0.236771,-4.24907,-0.0654318,-0.529219
2860,28610,343,921,956,343,968,805,28.8898,2.96254,1.87474,28.8898,1.51989,7.2441,0.321217,-5.38283,0.25154,-4.26179,-0.0399282,-0.533707
2861,28620,343,921,957,342,970,805,28.8898,2.96254,1.84483,29.0169,1.4616,7.2441,0.323846,-5.39034,0.254205,-4.29594,-0.0486498,-0.552541
2862,28630,343,921,956,343,968,806,28.8898,2.96254,1.87474,28.8898,1.51989,7.20192,0.321217,-5.38283,0.247882,-4.27224,-0.0368184,-0.540822
2863,28640,343,921,956,342,969,805,28.8898,2.96254,1.87474,29.0169,1.49071,7.2441,0.321217,-5.38283,0.251674,-4.28244,-0.0505486,-0.54324
